1.00000000e-01,-1.13686304e+01,
1.02329299e-01,-1.13692965e+01,
1.04712855e-01,-1.13699938e+01,
1.07151931e-01,-1.13707239e+01,
1.09647820e-01,-1.13714883e+01,
1.12201845e-01,-1.13722886e+01,
1.14815362e-01,-1.13731264e+01,
1.17489755e-01,-1.13740035e+01,
1.20226443e-01,-1.13749218e+01,
1.23026877e-01,-1.13758832e+01,
1.25892541e-01,-1.13768896e+01,
1.28824955e-01,-1.13779432e+01,
1.31825674e-01,-1.13790462e+01,
1.34896288e-01,-1.13802009e+01,
1.38038426e-01,-1.13814096e+01,
1.41253754e-01,-1.13826750e+01,
1.44543977e-01,-1.13839996e+01,
1.47910839e-01,-1.13853862e+01,
1.51356125e-01,-1.13868377e+01,
1.54881662e-01,-1.13883570e+01,
1.58489319e-01,-1.13899474e+01,
1.62181010e-01,-1.13916122e+01,
1.65958691e-01,-1.13933547e+01,
1.69824365e-01,-1.13951786e+01,
1.73780083e-01,-1.13970876e+01,
1.77827941e-01,-1.13990856e+01,
1.81970086e-01,-1.14011769e+01,
1.86208714e-01,-1.14033656e+01,
1.90546072e-01,-1.14056563e+01,
1.94984460e-01,-1.14080537e+01,
1.99526231e-01,-1.14105627e+01,
2.04173794e-01,-1.14131883e+01,
2.08929613e-01,-1.14159360e+01,
2.13796209e-01,-1.14188113e+01,
2.18776162e-01,-1.14218200e+01,
2.23872114e-01,-1.14249684e+01,
2.29086765e-01,-1.14282627e+01,
2.34422882e-01,-1.14317095e+01,
2.39883292e-01,-1.14353159e+01,
2.45470892e-01,-1.14390890e+01,
2.51188643e-01,-1.14430364e+01,
2.57039578e-01,-1.14471661e+01,
2.63026799e-01,-1.14514861e+01,
2.69153480e-01,-1.14560052e+01,
2.75422870e-01,-1.14607321e+01,
2.81838293e-01,-1.14656764e+01,
2.88403150e-01,-1.14708476e+01,
2.95120923e-01,-1.14762560e+01,
3.01995172e-01,-1.14819120e+01,
3.09029543e-01,-1.14878268e+01,
3.16227766e-01,-1.14940116e+01,
3.23593657e-01,-1.15004785e+01,
3.31131121e-01,-1.15072399e+01,
3.38844156e-01,-1.15143087e+01,
3.46736850e-01,-1.15216983e+01,
3.54813389e-01,-1.15294227e+01,
3.63078055e-01,-1.15374964e+01,
3.71535229e-01,-1.15459346e+01,
3.80189396e-01,-1.15547530e+01,
3.89045145e-01,-1.15639677e+01,
3.98107171e-01,-1.15735959e+01,
4.07380278e-01,-1.15836550e+01,
4.16869383e-01,-1.15941632e+01,
4.26579519e-01,-1.16051395e+01,
4.36515832e-01,-1.16166035e+01,
4.46683592e-01,-1.16285753e+01,
4.57088190e-01,-1.16410762e+01,
4.67735141e-01,-1.16541277e+01,
4.78630092e-01,-1.16677524e+01,
4.89778819e-01,-1.16819735e+01,
5.01187234e-01,-1.16968152e+01,
5.12861384e-01,-1.17123021e+01,
5.24807460e-01,-1.17284599e+01,
5.37031796e-01,-1.17453150e+01,
5.49540874e-01,-1.17628947e+01,
5.62341325e-01,-1.17812269e+01,
5.75439937e-01,-1.18003405e+01,
5.88843655e-01,-1.18202651e+01,
6.02559586e-01,-1.18410313e+01,
6.16595002e-01,-1.18626702e+01,
6.30957344e-01,-1.18852140e+01,
6.45654229e-01,-1.19086955e+01,
6.60693448e-01,-1.19331483e+01,
6.76082975e-01,-1.19586068e+01,
6.91830971e-01,-1.19851061e+01,
7.07945784e-01,-1.20126821e+01,
7.24435960e-01,-1.20413713e+01,
7.41310241e-01,-1.20712108e+01,
7.58577575e-01,-1.21022383e+01,
7.76247117e-01,-1.21344923e+01,
7.94328235e-01,-1.21680117e+01,
8.12830516e-01,-1.22028356e+01,
8.31763771e-01,-1.22390039e+01,
8.51138038e-01,-1.22765566e+01,
8.70963590e-01,-1.23155343e+01,
8.91250938e-01,-1.23559774e+01,
9.12010839e-01,-1.23979266e+01,
9.33254301e-01,-1.24414229e+01,
9.54992586e-01,-1.24865070e+01,
