1.00000000e-01,-4.96632096e+00,
1.02329299e-01,-4.96632120e+00,
1.04712855e-01,-4.96632145e+00,
1.07151931e-01,-4.96632172e+00,
1.09647820e-01,-4.96632199e+00,
1.12201845e-01,-4.96632228e+00,
1.14815362e-01,-4.96632258e+00,
1.17489755e-01,-4.96632290e+00,
1.20226443e-01,-4.96632323e+00,
1.23026877e-01,-4.96632358e+00,
1.25892541e-01,-4.96632395e+00,
1.28824955e-01,-4.96632433e+00,
1.31825674e-01,-4.96632473e+00,
1.34896288e-01,-4.96632515e+00,
1.38038426e-01,-4.96632558e+00,
1.41253754e-01,-4.96632604e+00,
1.44543977e-01,-4.96632652e+00,
1.47910839e-01,-4.96632703e+00,
1.51356125e-01,-4.96632755e+00,
1.54881662e-01,-4.96632811e+00,
1.58489319e-01,-4.96632868e+00,
1.62181010e-01,-4.96632929e+00,
1.65958691e-01,-4.96632992e+00,
1.69824365e-01,-4.96633058e+00,
1.73780083e-01,-4.96633128e+00,
1.77827941e-01,-4.96633201e+00,
1.81970086e-01,-4.96633277e+00,
1.86208714e-01,-4.96633357e+00,
1.90546072e-01,-4.96633440e+00,
1.94984460e-01,-4.96633527e+00,
1.99526231e-01,-4.96633619e+00,
2.04173794e-01,-4.96633715e+00,
2.08929613e-01,-4.96633815e+00,
2.13796209e-01,-4.96633920e+00,
2.18776162e-01,-4.96634030e+00,
2.23872114e-01,-4.96634146e+00,
2.29086765e-01,-4.96634266e+00,
2.34422882e-01,-4.96634393e+00,
2.39883292e-01,-4.96634525e+00,
2.45470892e-01,-4.96634664e+00,
2.51188643e-01,-4.96634809e+00,
2.57039578e-01,-4.96634961e+00,
2.63026799e-01,-4.96635120e+00,
2.69153480e-01,-4.96635286e+00,
2.75422870e-01,-4.96635461e+00,
2.81838293e-01,-4.96635643e+00,
2.88403150e-01,-4.96635835e+00,
2.95120923e-01,-4.96636035e+00,
3.01995172e-01,-4.96636245e+00,
3.09029543e-01,-4.96636464e+00,
3.16227766e-01,-4.96636694e+00,
3.23593657e-01,-4.96636935e+00,
3.31131121e-01,-4.96637187e+00,
3.38844156e-01,-4.96637451e+00,
3.46736850e-01,-4.96637728e+00,
3.54813389e-01,-4.96638017e+00,
3.63078055e-01,-4.96638320e+00,
3.71535229e-01,-4.96638638e+00,
3.80189396e-01,-4.96638970e+00,
3.89045145e-01,-4.96639318e+00,
3.98107171e-01,-4.96639683e+00,
4.07380278e-01,-4.96640064e+00,
4.16869383e-01,-4.96640464e+00,
4.26579519e-01,-4.96640883e+00,
4.36515832e-01,-4.96641321e+00,
4.46683592e-01,-4.96641780e+00,
4.57088190e-01,-4.96642260e+00,
4.67735141e-01,-4.96642763e+00,
4.78630092e-01,-4.96643290e+00,
4.89778819e-01,-4.96643842e+00,
5.01187234e-01,-4.96644419e+00,
5.12861384e-01,-4.96645024e+00,
5.24807460e-01,-4.96645657e+00,
5.37031796e-01,-4.96646321e+00,
5.49540874e-01,-4.96647015e+00,
5.62341325e-01,-4.96647742e+00,
5.75439937e-01,-4.96648504e+00,
5.88843655e-01,-4.96649301e+00,
6.02559586e-01,-4.96650136e+00,
6.16595002e-01,-4.96651010e+00,
6.30957344e-01,-4.96651926e+00,
6.45654229e-01,-4.96652884e+00,
6.60693448e-01,-4.96653888e+00,
6.76082975e-01,-4.96654939e+00,
6.91830971e-01,-4.96656040e+00,
7.07945784e-01,-4.96657192e+00,
7.24435960e-01,-4.96658399e+00,
7.41310241e-01,-4.96659663e+00,
7.58577575e-01,-4.96660986e+00,
7.76247117e-01,-4.96662372e+00,
7.94328235e-01,-4.96663822e+00,
8.12830516e-01,-4.96665342e+00,
8.31763771e-01,-4.96666933e+00,
8.51138038e-01,-4.96668598e+00,
8.70963590e-01,-4.96670343e+00,
8.91250938e-01,-4.96672169e+00,
9.12010839e-01,-4.96674082e+00,
9.33254301e-01,-4.96676084e+00,
9.54992586e-01,-4.96678182e+00,
9.77237221e-01,-4.96680377e+00,
1.00000000e+00,-4.96682677e+00,
1.02329299e+00,-4.96685085e+00,
1.04712855e+00,-4.96687606e+00,
1.07151931e+00,-4.96690246e+00,
1.09647820e+00,-4.96693010e+00,
1.12201845e+00,-4.96695905e+00,
1.14815362e+00,-4.96698936e+00,
1.17489755e+00,-4.96702110e+00,
1.20226443e+00,-4.96705433e+00,
1.23026877e+00,-4.96708913e+00,
1.25892541e+00,-4.96712557e+00,
1.28824955e+00,-4.96716373e+00,
1.31825674e+00,-4.96720369e+00,
1.34896288e+00,-4.96724552e+00,
1.38038426e+00,-4.96728933e+00,
1.41253754e+00,-4.96733521e+00,
1.44543977e+00,-4.96738324e+00,
1.47910839e+00,-4.96743354e+00,
1.51356125e+00,-4.96748621e+00,
1.54881662e+00,-4.96754136e+00,
1.58489319e+00,-4.96759911e+00,
1.62181010e+00,-4.96765957e+00,
1.65958691e+00,-4.96772289e+00,
1.69824365e+00,-4.96778919e+00,
1.73780083e+00,-4.96785862e+00,
1.77827941e+00,-4.96793131e+00,
1.81970086e+00,-4.96800743e+00,
1.86208714e+00,-4.96808714e+00,
1.90546072e+00,-4.96817060e+00,
1.94984460e+00,-4.96825799e+00,
1.99526231e+00,-4.96834950e+00,
2.04173794e+00,-4.96844532e+00,
2.08929613e+00,-4.96854565e+00,
2.13796209e+00,-4.96865071e+00,
2.18776162e+00,-4.96876072e+00,
2.23872114e+00,-4.96887591e+00,
2.29086765e+00,-4.96899652e+00,
2.34422882e+00,-4.96912282e+00,
2.39883292e+00,-4.96925506e+00,
2.45470892e+00,-4.96939353e+00,
2.51188643e+00,-4.96953852e+00,
2.57039578e+00,-4.96969035e+00,
2.63026799e+00,-4.96984932e+00,
2.69153480e+00,-4.97001577e+00,
2.75422870e+00,-4.97019007e+00,
2.81838293e+00,-4.97037257e+00,
2.88403150e+00,-4.97056366e+00,
2.95120923e+00,-4.97076375e+00,
3.01995172e+00,-4.97097326e+00,
3.09029543e+00,-4.97119264e+00,
3.16227766e+00,-4.97142234e+00,
3.23593657e+00,-4.97166285e+00,
3.31131121e+00,-4.97191469e+00,
3.38844156e+00,-4.97217837e+00,
3.46736850e+00,-4.97245447e+00,
3.54813389e+00,-4.97274356e+00,
3.63078055e+00,-4.97304625e+00,
3.71535229e+00,-4.97336319e+00,
3.80189396e+00,-4.97369504e+00,
3.89045145e+00,-4.97404250e+00,
3.98107171e+00,-4.97440631e+00,
4.07380278e+00,-4.97478723e+00,
4.16869383e+00,-4.97518606e+00,
4.26579519e+00,-4.97560366e+00,
4.36515832e+00,-4.97604089e+00,
4.46683592e+00,-4.97649868e+00,
4.57088190e+00,-4.97697799e+00,
4.67735141e+00,-4.97747984e+00,
4.78630092e+00,-4.97800527e+00,
4.89778819e+00,-4.97855540e+00,
5.01187234e+00,-4.97913139e+00,
5.12861384e+00,-4.97973443e+00,
5.24807460e+00,-4.98036581e+00,
5.37031796e+00,-4.98102684e+00,
5.49540874e+00,-4.98171892e+00,
5.62341325e+00,-4.98244350e+00,
5.75439937e+00,-4.98320210e+00,
5.88843655e+00,-4.98399630e+00,
6.02559586e+00,-4.98482778e+00,
6.16595002e+00,-4.98569828e+00,
6.30957344e+00,-4.98660962e+00,
6.45654229e+00,-4.98756370e+00,
6.60693448e+00,-4.98856252e+00,
6.76082975e+00,-4.98960816e+00,
6.91830971e+00,-4.99070282e+00,
7.07945784e+00,-4.99184877e+00,
7.24435960e+00,-4.99304840e+00,
7.41310241e+00,-4.99430422e+00,
7.58577575e+00,-4.99561883e+00,
7.76247117e+00,-4.99699497e+00,
7.94328235e+00,-4.99843550e+00,
8.12830516e+00,-4.99994340e+00,
8.31763771e+00,-5.00152181e+00,
8.51138038e+00,-5.00317400e+00,
8.70963590e+00,-5.00490338e+00,
8.91250938e+00,-5.00671352e+00,
9.12010839e+00,-5.00860816e+00,
9.33254301e+00,-5.01059121e+00,
9.54992586e+00,-5.01266675e+00,
9.77237221e+00,-5.01483904e+00,
1.00000000e+01,-5.01711254e+00,
1.02329299e+01,-5.01949192e+00,
1.04712855e+01,-5.02198203e+00,
1.07151931e+01,-5.02458798e+00,
1.09647820e+01,-5.02731506e+00,
1.12201845e+01,-5.03016883e+00,
1.14815362e+01,-5.03315509e+00,
1.17489755e+01,-5.03627988e+00,
1.20226443e+01,-5.03954954e+00,
1.23026877e+01,-5.04297065e+00,
1.25892541e+01,-5.04655011e+00,
1.28824955e+01,-5.05029510e+00,
1.31825674e+01,-5.05421314e+00,
1.34896288e+01,-5.05831203e+00,
1.38038426e+01,-5.06259996e+00,
1.41253754e+01,-5.06708545e+00,
1.44543977e+01,-5.07177736e+00,
1.47910839e+01,-5.07668497e+00,
1.51356125e+01,-5.08181794e+00,
1.54881662e+01,-5.08718632e+00,
1.58489319e+01,-5.09280060e+00,
1.62181010e+01,-5.09867170e+00,
1.65958691e+01,-5.10481100e+00,
1.69824365e+01,-5.11123036e+00,
1.73780083e+01,-5.11794209e+00,
1.77827941e+01,-5.12495904e+00,
1.81970086e+01,-5.13229455e+00,
1.86208714e+01,-5.13996253e+00,
1.90546072e+01,-5.14797739e+00,
1.94984460e+01,-5.15635417e+00,
1.99526231e+01,-5.16510844e+00,
2.04173794e+01,-5.17425642e+00,
2.08929613e+01,-5.18381492e+00,
2.13796209e+01,-5.19380140e+00,
2.18776162e+01,-5.20423397e+00,
2.23872114e+01,-5.21513142e+00,
2.29086765e+01,-5.22651323e+00,
2.34422882e+01,-5.23839955e+00,
2.39883292e+01,-5.25081129e+00,
2.45470892e+01,-5.26377007e+00,
2.51188643e+01,-5.27729826e+00,
2.57039578e+01,-5.29141900e+00,
2.63026799e+01,-5.30615618e+00,
2.69153480e+01,-5.32153449e+00,
2.75422870e+01,-5.33757940e+00,
2.81838293e+01,-5.35431720e+00,
2.88403150e+01,-5.37177496e+00,
2.95120923e+01,-5.38998057e+00,
3.01995172e+01,-5.40896274e+00,
3.09029543e+01,-5.42875098e+00,
3.16227766e+01,-5.44937563e+00,
3.23593657e+01,-5.47086783e+00,
3.31131121e+01,-5.49325950e+00,
3.38844156e+01,-5.51658337e+00,
3.46736850e+01,-5.54087295e+00,
3.54813389e+01,-5.56616249e+00,
3.63078055e+01,-5.59248699e+00,
3.71535229e+01,-5.61988217e+00,
3.80189396e+01,-5.64838443e+00,
3.89045145e+01,-5.67803081e+00,
3.98107171e+01,-5.70885899e+00,
4.07380278e+01,-5.74090722e+00,
4.16869383e+01,-5.77421427e+00,
4.26579519e+01,-5.80881940e+00,
4.36515832e+01,-5.84476229e+00,
4.46683592e+01,-5.88208298e+00,
4.57088190e+01,-5.92082182e+00,
4.67735141e+01,-5.96101938e+00,
4.78630092e+01,-6.00271638e+00,
4.89778819e+01,-6.04595363e+00,
5.01187234e+01,-6.09077189e+00,
5.12861384e+01,-6.13721187e+00,
5.24807460e+01,-6.18531405e+00,
5.37031796e+01,-6.23511863e+00,
5.49540874e+01,-6.28666540e+00,
5.62341325e+01,-6.33999368e+00,
5.75439937e+01,-6.39514216e+00,
5.88843655e+01,-6.45214882e+00,
6.02559586e+01,-6.51105080e+00,
6.16595002e+01,-6.57188432e+00,
6.30957344e+01,-6.63468451e+00,
6.45654229e+01,-6.69948536e+00,
6.60693448e+01,-6.76631954e+00,
6.76082975e+01,-6.83521836e+00,
6.91830971e+01,-6.90621157e+00,
7.07945784e+01,-6.97932735e+00,
7.24435960e+01,-7.05459212e+00,
7.41310241e+01,-7.13203050e+00,
7.58577575e+01,-7.21166518e+00,
7.76247117e+01,-7.29351686e+00,
7.94328235e+01,-7.37760413e+00,
8.12830516e+01,-7.46394344e+00,
8.31763771e+01,-7.55254899e+00,
8.51138038e+01,-7.64343270e+00,
8.70963590e+01,-7.73660416e+00,
8.91250938e+01,-7.83207056e+00,
9.12010839e+01,-7.92983670e+00,
9.33254301e+01,-8.02990495e+00,
9.54992586e+01,-8.13227524e+00,
9.77237221e+01,-8.23694505e+00,
1.00000000e+02,-8.34390944e+00,
1.02329299e+02,-8.45316108e+00,
1.04712855e+02,-8.56469023e+00,
1.07151931e+02,-8.67848484e+00,
1.09647820e+02,-8.79453057e+00,
1.12201845e+02,-8.91281084e+00,
1.14815362e+02,-9.03330694e+00,
1.17489755e+02,-9.15599804e+00,
1.20226443e+02,-9.28086134e+00,
1.23026877e+02,-9.40787212e+00,
1.25892541e+02,-9.53700382e+00,
1.28824955e+02,-9.66822820e+00,
1.31825674e+02,-9.80151538e+00,
1.34896288e+02,-9.93683399e+00,
1.38038426e+02,-1.00741513e+01,
1.41253754e+02,-1.02134332e+01,
1.44543977e+02,-1.03546444e+01,
1.47910839e+02,-1.04977489e+01,
1.51356125e+02,-1.06427093e+01,
1.54881662e+02,-1.07894875e+01,
1.58489319e+02,-1.09380450e+01,
1.62181010e+02,-1.10883423e+01,
1.65958691e+02,-1.12403396e+01,
