-4.64158883e-01,1.40000000e+00,-4.64158883e-01,1.37272073e-03,
-4.63694724e-01,1.40030000e+00,-4.63694724e-01,1.37248687e-03,
-4.63230566e-01,1.40059910e+00,-4.63230566e-01,1.37225228e-03,
-4.62766407e-01,1.40089760e+00,-4.62766407e-01,1.37201781e-03,
-4.62302248e-01,1.40119551e+00,-4.62302248e-01,1.37178308e-03,
-4.61838089e-01,1.40149281e+00,-4.61838089e-01,1.37154811e-03,
-4.61373930e-01,1.40178952e+00,-4.61373930e-01,1.37131289e-03,
-4.60909771e-01,1.40208563e+00,-4.60909771e-01,1.37107742e-03,
-4.60445612e-01,1.40238115e+00,-4.60445612e-01,1.37084169e-03,
-4.59981453e-01,1.40267607e+00,-4.59981453e-01,1.37060571e-03,
-4.59517295e-01,1.40297040e+00,-4.59517295e-01,1.37036948e-03,
-4.59053136e-01,1.40326413e+00,-4.59053136e-01,1.37013300e-03,
-4.58588977e-01,1.40355727e+00,-4.58588977e-01,1.36989625e-03,
-4.58124818e-01,1.40384982e+00,-4.58124818e-01,1.36965925e-03,
-4.57660659e-01,1.40414177e+00,-4.57660659e-01,1.36942199e-03,
-4.57196500e-01,1.40443313e+00,-4.57196500e-01,1.36918447e-03,
-4.56732341e-01,1.40472390e+00,-4.56732341e-01,1.36894669e-03,
-4.56268182e-01,1.40501409e+00,-4.56268182e-01,1.36870865e-03,
-4.55804023e-01,1.40530368e+00,-4.55804023e-01,1.36847034e-03,
-4.55339865e-01,1.40559268e+00,-4.55339865e-01,1.36823176e-03,
-4.54875706e-01,1.40588109e+00,-4.54875706e-01,1.36799292e-03,
-4.54411547e-01,1.40616892e+00,-4.54411547e-01,1.36775382e-03,
-4.53947388e-01,1.40645616e+00,-4.53947388e-01,1.36751444e-03,
-4.53483229e-01,1.40674281e+00,-4.53483229e-01,1.36727479e-03,
-4.53019070e-01,1.40702888e+00,-4.53019070e-01,1.36703487e-03,
-4.52554911e-01,1.40731436e+00,-4.52554911e-01,1.36679468e-03,
-4.52090752e-01,1.40759925e+00,-4.52090752e-01,1.36655421e-03,
-4.51626594e-01,1.40788356e+00,-4.51626594e-01,1.36631347e-03,
-4.51162435e-01,1.40816729e+00,-4.51162435e-01,1.36607245e-03,
-4.50698276e-01,1.40845043e+00,-4.50698276e-01,1.36583115e-03,
-4.50234117e-01,1.40873299e+00,-4.50234117e-01,1.36558957e-03,
-4.49769958e-01,1.40901497e+00,-4.49769958e-01,1.36534771e-03,
-4.49305799e-01,1.40929637e+00,-4.49305799e-01,1.36510557e-03,
-4.48841640e-01,1.40957718e+00,-4.48841640e-01,1.36486314e-03,
-4.48377481e-01,1.40985742e+00,-4.48377481e-01,1.36462043e-03,
-4.47913322e-01,1.41013708e+00,-4.47913322e-01,1.36437743e-03,
-4.47449164e-01,1.41041615e+00,-4.47449164e-01,1.36413414e-03,
-4.46985005e-01,1.41069465e+00,-4.46985005e-01,1.36389056e-03,
-4.46520846e-01,1.41097258e+00,-4.46520846e-01,1.36364669e-03,
-4.46056687e-01,1.41124992e+00,-4.46056687e-01,1.36340253e-03,
-4.45592528e-01,1.41152669e+00,-4.45592528e-01,1.36315807e-03,
-4.45128369e-01,1.41180288e+00,-4.45128369e-01,1.36291331e-03,
-4.44664210e-01,1.41207850e+00,-4.44664210e-01,1.36266826e-03,
-4.44200051e-01,1.41235354e+00,-4.44200051e-01,1.36242291e-03,
-4.43735892e-01,1.41262801e+00,-4.43735892e-01,1.36217725e-03,
-4.43271734e-01,1.41290190e+00,-4.43271734e-01,1.36193129e-03,
-4.42807575e-01,1.41317522e+00,-4.42807575e-01,1.36168503e-03,
-4.42343416e-01,1.41344797e+00,-4.42343416e-01,1.36143847e-03,
-4.41879257e-01,1.41372014e+00,-4.41879257e-01,1.36119159e-03,
-4.41415098e-01,1.41399175e+00,-4.41415098e-01,1.36094441e-03,
-4.40950939e-01,1.41426279e+00,-4.40950939e-01,1.36069691e-03,
-4.40486780e-01,1.41453325e+00,-4.40486780e-01,1.36044910e-03,
-4.40022621e-01,1.41480315e+00,-4.40022621e-01,1.36020098e-03,
-4.39558463e-01,1.41507247e+00,-4.39558463e-01,1.35995254e-03,
-4.39094304e-01,1.41534123e+00,-4.39094304e-01,1.35970378e-03,
-4.38630145e-01,1.41560942e+00,-4.38630145e-01,1.35945470e-03,
-4.38165986e-01,1.41587704e+00,-4.38165986e-01,1.35920531e-03,
-4.37701827e-01,1.41614410e+00,-4.37701827e-01,1.35895558e-03,
-4.37237668e-01,1.41641059e+00,-4.37237668e-01,1.35870554e-03,
-4.36773509e-01,1.41667652e+00,-4.36773509e-01,1.35845516e-03,
-4.36309350e-01,1.41694188e+00,-4.36309350e-01,1.35820446e-03,
-4.35845191e-01,1.41720668e+00,-4.35845191e-01,1.35795342e-03,
-4.35381033e-01,1.41747091e+00,-4.35381033e-01,1.35770206e-03,
-4.34916874e-01,1.41773459e+00,-4.34916874e-01,1.35745036e-03,
-4.34452715e-01,1.41799770e+00,-4.34452715e-01,1.35719832e-03,
-4.33988556e-01,1.41826024e+00,-4.33988556e-01,1.35694594e-03,
-4.33524397e-01,1.41852223e+00,-4.33524397e-01,1.35669323e-03,
-4.33060238e-01,1.41878366e+00,-4.33060238e-01,1.35644017e-03,
-4.32596079e-01,1.41904452e+00,-4.32596079e-01,1.35618676e-03,
-4.32131920e-01,1.41930483e+00,-4.32131920e-01,1.35593301e-03,
-4.31667762e-01,1.41956458e+00,-4.31667762e-01,1.35567891e-03,
-4.31203603e-01,1.41982377e+00,-4.31203603e-01,1.35542446e-03,
-4.30739444e-01,1.42008240e+00,-4.30739444e-01,1.35516966e-03,
-4.30275285e-01,1.42034048e+00,-4.30275285e-01,1.35491450e-03,
-4.29811126e-01,1.42059800e+00,-4.29811126e-01,1.35465899e-03,
-4.29346967e-01,1.42085497e+00,-4.29346967e-01,1.35440312e-03,
-4.28882808e-01,1.42111137e+00,-4.28882808e-01,1.35414688e-03,
-4.28418649e-01,1.42136723e+00,-4.28418649e-01,1.35389029e-03,
-4.27954490e-01,1.42162253e+00,-4.27954490e-01,1.35363332e-03,
-4.27490332e-01,1.42187728e+00,-4.27490332e-01,1.35337599e-03,
-4.27026173e-01,1.42213148e+00,-4.27026173e-01,1.35311829e-03,
-4.26562014e-01,1.42238512e+00,-4.26562014e-01,1.35286022e-03,
-4.26097855e-01,1.42263821e+00,-4.26097855e-01,1.35260177e-03,
-4.25633696e-01,1.42289075e+00,-4.25633696e-01,1.35234294e-03,
-4.25169537e-01,1.42314275e+00,-4.25169537e-01,1.35208374e-03,
-4.24705378e-01,1.42339419e+00,-4.24705378e-01,1.35182415e-03,
-4.24241219e-01,1.42364508e+00,-4.24241219e-01,1.35156418e-03,
-4.23777061e-01,1.42389542e+00,-4.23777061e-01,1.35130383e-03,
